order,id,struct,dM,e0,e1,einf,genus,dimZG,dimMG,r,rL,indec,dimEnd,EndModRad,subgp_bin
64,1,C64,0,64,64,32,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,32,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,16,64,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,64,8,64,28,2,1,1,1,True,56,M1(F2),"(3, 6, 6)"
64,1,C64,0,64,4,64,24,2,1,1,1,True,48,M1(F2),"(2, 6, 6)"
64,1,C64,0,64,2,64,16,2,1,1,1,True,32,M1(F2),"(1, 6, 6)"
64,1,C64,0,64,64,16,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,64,64,32,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,64,32,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,64,32,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,64,32,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,32,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,32,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,32,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,32,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,16,64,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,64,16,64,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,64,16,64,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,64,8,64,28,2,1,1,1,True,56,M1(F2),"(3, 6, 6)"
64,1,C64,0,64,8,64,28,2,1,1,1,True,56,M1(F2),"(3, 6, 6)"
64,1,C64,0,64,4,64,24,2,1,1,1,True,48,M1(F2),"(2, 6, 6)"
64,1,C64,0,64,64,8,28,2,1,1,1,True,56,M1(F2),"(3, 6, 6)"
64,1,C64,0,64,64,16,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,64,64,16,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,64,64,16,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,64,64,32,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,64,32,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,64,32,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,64,32,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,64,32,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,64,32,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,32,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,32,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,32,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,32,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,32,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,32,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,16,64,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,64,16,64,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,64,16,64,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,64,8,64,28,2,1,1,1,True,56,M1(F2),"(3, 6, 6)"
64,1,C64,0,64,64,4,24,2,1,1,1,True,48,M1(F2),"(2, 6, 6)"
64,1,C64,0,64,64,8,28,2,1,1,1,True,56,M1(F2),"(3, 6, 6)"
64,1,C64,0,64,64,8,28,2,1,1,1,True,56,M1(F2),"(3, 6, 6)"
64,1,C64,0,64,64,16,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,64,64,16,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,64,64,16,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,64,64,32,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,64,32,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,64,32,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,64,32,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,32,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,32,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,32,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,32,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,16,64,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,64,64,2,16,2,1,1,1,True,32,M1(F2),"(1, 6, 6)"
64,1,C64,0,64,64,4,24,2,1,1,1,True,48,M1(F2),"(2, 6, 6)"
64,1,C64,0,64,64,8,28,2,1,1,1,True,56,M1(F2),"(3, 6, 6)"
64,1,C64,0,64,64,16,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,64,64,32,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,64,32,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,32,64,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,32,64,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,32,64,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,32,64,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,32,64,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,32,64,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,32,64,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,32,64,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,32,64,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,32,64,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,32,64,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,32,64,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,32,64,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,32,64,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,32,64,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,32,64,64,31,2,1,1,1,True,62,M1(F2),"(5, 6, 6)"
64,1,C64,0,16,64,64,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,16,64,64,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,16,64,64,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,16,64,64,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,16,64,64,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,16,64,64,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,16,64,64,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,16,64,64,30,2,1,1,1,True,60,M1(F2),"(4, 6, 6)"
64,1,C64,0,8,64,64,28,2,1,1,1,True,56,M1(F2),"(3, 6, 6)"
64,1,C64,0,8,64,64,28,2,1,1,1,True,56,M1(F2),"(3, 6, 6)"
64,1,C64,0,8,64,64,28,2,1,1,1,True,56,M1(F2),"(3, 6, 6)"
64,1,C64,0,8,64,64,28,2,1,1,1,True,56,M1(F2),"(3, 6, 6)"
64,1,C64,0,4,64,64,24,2,1,1,1,True,48,M1(F2),"(2, 6, 6)"
64,1,C64,0,4,64,64,24,2,1,1,1,True,48,M1(F2),"(2, 6, 6)"
64,1,C64,0,2,64,64,16,2,1,1,1,True,32,M1(F2),"(1, 6, 6)"
64,2,C8 x C8,1,8,8,8,21,3,1,2,2,True,42,M1(F2),"(16, 18, 25)"
64,3,C8 : C8,1,8,8,8,21,3,1,2,1,True,39,M1(F2),"(14, 17, 18)"
64,3,C8 : C8,1,8,8,8,21,3,1,2,1,True,39,M1(F2),"(14, 17, 18)"
64,3,C8 : C8,1,8,8,8,21,3,1,2,1,True,39,M1(F2),"(14, 17, 21)"
64,4,((C8 x C2) : C2) : C2,2,8,2,8,9,4,2,2,2,True,15,M1(F2),"(7, 26, 37)"
64,4,((C8 x C2) : C2) : C2,2,8,8,4,17,4,3,1,1,True,32,M1(F2),"(18, 26, 37)"
64,4,((C8 x C2) : C2) : C2,2,8,4,8,17,4,3,1,1,True,32,M1(F2),"(18, 26, 37)"
64,4,((C8 x C2) : C2) : C2,2,8,8,2,9,4,2,2,2,True,15,M1(F2),"(6, 26, 37)"
64,4,((C8 x C2) : C2) : C2,2,2,8,8,9,4,2,2,2,True,15,M1(F2),"(7, 26, 37)"
64,4,((C8 x C2) : C2) : C2,2,4,8,8,17,4,3,1,1,True,32,M1(F2),"(18, 26, 37)"
64,5,(C4 x C2) : C8,2,8,4,8,17,4,3,1,1,True,31,M1(F2),"(9, 19, 22)"
64,5,(C4 x C2) : C8,2,8,8,4,17,4,3,1,1,True,38,M1(F2),"(15, 19, 22)"
64,5,(C4 x C2) : C8,2,8,4,8,17,4,3,1,1,True,38,M1(F2),"(15, 19, 22)"
64,5,(C4 x C2) : C8,2,8,8,4,17,4,3,1,1,True,31,M1(F2),"(7, 19, 22)"
64,5,(C4 x C2) : C8,2,4,8,8,17,4,3,1,1,True,31,M1(F2),"(9, 19, 22)"
64,5,(C4 x C2) : C8,2,4,8,8,17,4,3,1,1,True,38,M1(F2),"(15, 19, 22)"
64,6,(C8 x C4) : C2,2,8,2,8,9,4,1,3,2,True,12,M1(F2),"(5, 23, 27)"
64,6,(C8 x C4) : C2,2,8,8,4,17,4,2,2,1,True,32,M1(F2),"(11, 23, 27)"
64,6,(C8 x C4) : C2,2,8,4,8,17,4,2,2,1,True,32,M1(F2),"(11, 23, 29)"
64,6,(C8 x C4) : C2,2,8,8,2,9,4,1,3,2,True,12,M1(F2),"(4, 23, 29)"
64,6,(C8 x C4) : C2,2,2,8,8,9,4,1,3,2,True,12,M1(F2),"(5, 23, 27)"
64,6,(C8 x C4) : C2,2,2,8,8,9,4,1,3,2,True,12,M1(F2),"(5, 23, 27)"
64,6,(C8 x C4) : C2,2,8,8,4,17,4,2,2,1,True,32,M1(F2),"(11, 23, 27)"
64,6,(C8 x C4) : C2,2,8,2,8,9,4,1,3,2,True,12,M1(F2),"(5, 23, 27)"
64,6,(C8 x C4) : C2,2,8,8,2,9,4,1,3,2,True,12,M1(F2),"(4, 23, 27)"
64,6,(C8 x C4) : C2,2,8,4,8,17,4,2,2,1,True,32,M1(F2),"(11, 23, 27)"
64,6,(C8 x C4) : C2,2,4,8,8,17,4,2,2,1,True,32,M1(F2),"(11, 23, 29)"
64,6,(C8 x C4) : C2,2,4,8,8,17,4,2,2,1,True,32,M1(F2),"(11, 23, 27)"
64,7,Q8 : C8,1,8,4,8,17,3,2,1,1,True,30,M1(F2),"(10, 16, 20)"
64,7,Q8 : C8,1,8,8,4,17,3,2,1,1,True,31,M1(F2),"(12, 16, 20)"
64,7,Q8 : C8,1,8,4,8,17,3,2,1,1,True,31,M1(F2),"(12, 16, 20)"
64,7,Q8 : C8,1,8,8,4,17,3,2,1,1,True,30,M1(F2),"(11, 16, 20)"
64,7,Q8 : C8,1,4,8,8,17,3,2,1,1,True,30,M1(F2),"(10, 16, 20)"
64,7,Q8 : C8,1,4,8,8,17,3,2,1,1,True,30,M1(F2),"(10, 16, 20)"
64,7,Q8 : C8,1,8,8,4,17,3,2,1,1,True,31,M1(F2),"(12, 16, 20)"
64,7,Q8 : C8,1,8,4,8,17,3,2,1,1,True,30,M1(F2),"(10, 16, 20)"
64,7,Q8 : C8,1,8,8,4,17,3,2,1,1,True,30,M1(F2),"(11, 16, 20)"
64,7,Q8 : C8,1,8,4,8,17,3,2,1,1,True,31,M1(F2),"(12, 16, 20)"
64,7,Q8 : C8,1,4,8,8,17,3,2,1,1,True,31,M1(F2),"(12, 16, 20)"
64,7,Q8 : C8,1,4,8,8,17,3,2,1,1,True,31,M1(F2),"(12, 16, 20)"
64,8,((C8 x C2) : C2) : C2,2,4,2,8,5,4,1,3,2,True,6,M1(F2),"(6, 19, 31)"
64,8,((C8 x C2) : C2) : C2,2,4,8,4,13,4,2,2,1,True,19,M1(F2),"(8, 19, 31)"
64,8,((C8 x C2) : C2) : C2,2,4,4,8,13,4,2,2,1,True,19,M1(F2),"(8, 19, 31)"
64,8,((C8 x C2) : C2) : C2,2,4,8,2,5,4,1,3,2,True,6,M1(F2),"(6, 19, 31)"
64,8,((C8 x C2) : C2) : C2,2,2,4,8,5,4,1,3,2,True,6,M1(F2),"(6, 19, 31)"
64,8,((C8 x C2) : C2) : C2,2,2,8,4,5,4,1,3,2,True,6,M1(F2),"(6, 19, 31)"
64,8,((C8 x C2) : C2) : C2,2,8,4,4,13,4,2,2,1,True,19,M1(F2),"(8, 19, 31)"
64,8,((C8 x C2) : C2) : C2,2,8,2,4,5,4,1,3,2,True,6,M1(F2),"(6, 19, 31)"
64,8,((C8 x C2) : C2) : C2,2,8,4,2,5,4,1,3,2,True,6,M1(F2),"(6, 19, 31)"
64,8,((C8 x C2) : C2) : C2,2,8,4,4,13,4,2,2,1,True,19,M1(F2),"(8, 19, 31)"
64,8,((C8 x C2) : C2) : C2,2,4,4,8,13,4,2,2,1,True,19,M1(F2),"(8, 19, 31)"
64,8,((C8 x C2) : C2) : C2,2,4,8,4,13,4,2,2,1,True,19,M1(F2),"(8, 19, 31)"
64,9,(C4 : C4) : C4,1,4,4,8,13,3,2,1,1,True,18,M1(F2),"(8, 14, 28)"
64,9,(C4 : C4) : C4,1,4,8,4,13,3,2,1,1,True,23,M1(F2),"(14, 16, 28)"
64,9,(C4 : C4) : C4,1,4,4,8,13,3,2,1,1,True,23,M1(F2),"(14, 16, 28)"
64,9,(C4 : C4) : C4,1,4,8,4,13,3,2,1,1,True,18,M1(F2),"(8, 14, 28)"
64,9,(C4 : C4) : C4,1,4,4,8,13,3,2,1,1,True,18,M1(F2),"(8, 14, 28)"
64,9,(C4 : C4) : C4,1,4,8,4,13,3,2,1,1,True,18,M1(F2),"(8, 14, 28)"
64,9,(C4 : C4) : C4,1,8,4,4,13,3,2,1,1,True,23,M1(F2),"(14, 16, 28)"
64,9,(C4 : C4) : C4,1,8,4,4,13,3,2,1,1,True,18,M1(F2),"(8, 14, 28)"
64,9,(C4 : C4) : C4,1,8,4,4,13,3,2,1,1,True,18,M1(F2),"(8, 14, 28)"
64,9,(C4 : C4) : C4,1,8,4,4,13,3,2,1,1,True,23,M1(F2),"(14, 16, 28)"
64,9,(C4 : C4) : C4,1,4,4,8,13,3,2,1,1,True,23,M1(F2),"(14, 16, 28)"
64,9,(C4 : C4) : C4,1,4,8,4,13,3,2,1,1,True,23,M1(F2),"(14, 16, 28)"
64,10,(C8 : C4) : C2,1,8,2,8,9,3,1,2,1,True,10,M1(F2),"(4, 16, 19)"
64,10,(C8 : C4) : C2,1,8,8,4,17,3,2,1,0,True,28,M1(F2),"(9, 16, 19)"
64,10,(C8 : C4) : C2,1,8,4,8,17,3,2,1,0,True,28,M1(F2),"(9, 19, 23)"
64,10,(C8 : C4) : C2,1,8,8,2,9,3,1,2,1,True,10,M1(F2),"(4, 19, 23)"
64,10,(C8 : C4) : C2,1,2,8,8,9,3,1,2,1,True,10,M1(F2),"(4, 16, 19)"
64,10,(C8 : C4) : C2,1,4,8,8,17,3,2,1,0,True,28,M1(F2),"(9, 19, 23)"
64,11,(C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2),0,8,4,8,17,2,2,0,0,True,31,M1(F2),"(9, 13, 16)"
64,11,(C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2),0,8,8,4,17,2,2,0,0,True,31,M1(F2),"(8, 13, 16)"
64,11,(C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2),0,8,4,8,17,2,2,0,0,True,31,M1(F2),"(8, 13, 16)"
64,11,(C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2),0,8,8,4,17,2,2,0,0,True,31,M1(F2),"(9, 13, 16)"
64,11,(C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2),0,4,8,8,17,2,2,0,0,True,31,M1(F2),"(9, 13, 16)"
64,11,(C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2),0,4,8,8,17,2,2,0,0,True,31,M1(F2),"(9, 13, 16)"
64,12,(C4 : C8) : C2,2,8,2,8,9,4,1,3,1,True,10,M1(F2),"(5, 20, 30)"
64,12,(C4 : C8) : C2,2,8,8,2,9,4,1,3,1,True,10,M1(F2),"(4, 20, 30)"
64,12,(C4 : C8) : C2,2,2,8,8,9,4,1,3,1,True,10,M1(F2),"(5, 20, 30)"
64,13,(C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2),1,8,4,8,17,3,2,1,0,True,32,M1(F2),"(11, 17, 18)"
64,13,(C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2),1,8,8,4,17,3,2,1,0,True,32,M1(F2),"(10, 17, 18)"
64,13,(C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2),1,4,8,8,17,3,2,1,0,True,32,M1(F2),"(11, 17, 18)"
64,13,(C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2),1,4,8,8,17,3,2,1,0,True,32,M1(F2),"(11, 17, 18)"
64,13,(C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2),1,8,8,4,17,3,2,1,0,True,32,M1(F2),"(10, 17, 18)"
64,13,(C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2),1,8,4,8,17,3,2,1,0,True,32,M1(F2),"(11, 17, 18)"
64,14,(C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2),1,8,4,8,17,3,2,1,0,True,28,M1(F2),"(11, 17, 18)"
64,14,(C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2),1,8,8,4,17,3,2,1,0,True,28,M1(F2),"(10, 17, 18)"
64,14,(C2 x C2) . ((C4 x C2) : C2) = (C4 x C2) . (C4 x C2),1,4,8,8,17,3,2,1,0,True,28,M1(F2),"(11, 17, 18)"
64,15,C8 : C8,1,8,8,8,21,3,1,2,1,True,39,M1(F2),"(13, 14, 17)"
64,15,C8 : C8,1,8,8,8,21,3,1,2,1,True,39,M1(F2),"(13, 16, 17)"
64,15,C8 : C8,1,8,8,8,21,3,1,2,1,True,39,M1(F2),"(13, 16, 17)"
64,15,C8 : C8,1,8,8,8,21,3,1,2,1,True,39,M1(F2),"(13, 15, 17)"
64,15,C8 : C8,1,8,8,8,21,3,1,2,1,True,39,M1(F2),"(13, 14, 17)"
64,15,C8 : C8,1,8,8,8,21,3,1,2,1,True,39,M1(F2),"(13, 16, 17)"
64,16,C8 : C8,1,8,8,8,21,3,1,2,1,True,42,M1(F2),"(13, 14, 17)"
64,16,C8 : C8,1,8,8,8,21,3,1,2,1,True,41,M1(F2),"(13, 16, 17)"
64,16,C8 : C8,1,8,8,8,21,3,1,2,1,True,41,M1(F2),"(13, 16, 17)"
64,16,C8 : C8,1,8,8,8,21,3,1,2,1,True,42,M1(F2),"(13, 15, 17)"
64,16,C8 : C8,1,8,8,8,21,3,1,2,1,True,42,M1(F2),"(13, 14, 17)"
64,16,C8 : C8,1,8,8,8,21,3,1,2,1,True,41,M1(F2),"(13, 16, 17)"
64,17,(C8 x C2) : C4,3,8,4,8,17,5,3,2,2,True,34,M1(F2),"(21, 27, 29)"
64,17,(C8 x C2) : C4,3,8,8,4,17,5,3,2,2,True,34,M1(F2),"(22, 27, 29)"
64,17,(C8 x C2) : C4,3,4,8,8,17,5,3,2,2,True,34,M1(F2),"(21, 27, 29)"
64,18,(C4 x C4) : C4,2,4,4,8,13,4,2,2,2,True,20,M1(F2),"(12, 15, 29)"
64,18,(C4 x C4) : C4,2,4,8,4,13,4,2,2,2,True,20,M1(F2),"(15, 16, 29)"
64,18,(C4 x C4) : C4,2,8,4,4,13,4,2,2,2,True,20,M1(F2),"(15, 16, 29)"
64,19,C4 . (C4 x C4),2,8,8,8,21,4,4,0,0,True,48,M1(F2),"(20, 22, 25)"
64,20,(C4 : C4) : C4,2,4,4,8,13,4,2,2,2,True,22,M1(F2),"(18, 20, 23)"
64,20,(C4 : C4) : C4,2,4,8,4,13,4,2,2,2,True,22,M1(F2),"(16, 20, 23)"
64,20,(C4 : C4) : C4,2,4,4,8,13,4,2,2,2,True,22,M1(F2),"(18, 20, 23)"
64,20,(C4 : C4) : C4,2,4,8,4,13,4,2,2,2,True,22,M1(F2),"(18, 19, 23)"
64,20,(C4 : C4) : C4,2,8,4,4,13,4,2,2,2,True,22,M1(F2),"(16, 20, 23)"
64,20,(C4 : C4) : C4,2,8,4,4,13,4,2,2,2,True,22,M1(F2),"(18, 19, 23)"
64,21,(C4 : C4) : C4,3,4,8,4,13,5,2,3,2,True,22,M1(F2),"(15, 18, 27)"
64,21,(C4 : C4) : C4,3,4,4,8,13,5,2,3,2,True,22,M1(F2),"(15, 18, 26)"
64,21,(C4 : C4) : C4,3,8,4,4,13,5,2,3,2,True,22,M1(F2),"(15, 18, 27)"
64,22,(C4 x C2) . D8 = C4 . (C4 x C4),2,8,8,8,21,4,4,0,0,True,48,M1(F2),"(24, 26, 27)"
64,22,(C4 x C2) . D8 = C4 . (C4 x C4),2,8,8,8,21,4,4,0,0,True,48,M1(F2),"(24, 25, 26)"
64,22,(C4 x C2) . D8 = C4 . (C4 x C4),2,8,8,8,21,4,4,0,0,True,48,M1(F2),"(24, 26, 27)"
64,23,((C4 x C2) : C2) : C4,3,4,4,4,9,5,2,3,2,True,16,M1(F2),"(28, 29, 32)"
64,23,((C4 x C2) : C2) : C4,3,4,4,4,9,5,2,3,2,True,16,M1(F2),"(27, 29, 32)"
64,23,((C4 x C2) : C2) : C4,3,4,4,4,9,5,2,3,2,True,16,M1(F2),"(28, 29, 32)"
64,24,(C8 : C2) : C4,2,8,4,8,17,4,3,1,1,True,33,M1(F2),"(15, 26, 29)"
64,24,(C8 : C2) : C4,2,8,8,4,17,4,3,1,1,True,33,M1(F2),"(16, 26, 29)"
64,24,(C8 : C2) : C4,2,4,8,8,17,4,3,1,1,True,33,M1(F2),"(15, 26, 29)"
64,25,(C8 x C2) : C4,2,4,8,8,17,4,3,1,1,True,32,M1(F2),"(13, 22, 26)"
64,25,(C8 x C2) : C4,2,4,8,8,17,4,3,1,1,True,32,M1(F2),"(13, 21, 26)"
64,25,(C8 x C2) : C4,2,8,4,8,17,4,3,1,1,True,32,M1(F2),"(13, 22, 26)"
64,25,(C8 x C2) : C4,2,8,8,4,17,4,3,1,1,True,32,M1(F2),"(14, 22, 26)"
64,25,(C8 x C2) : C4,2,8,4,8,17,4,3,1,1,True,32,M1(F2),"(13, 21, 26)"
64,25,(C8 x C2) : C4,2,8,8,4,17,4,3,1,1,True,32,M1(F2),"(14, 22, 26)"
64,26,C16 x C4,1,16,4,16,21,3,1,2,2,True,42,M1(F2),"(7, 19, 20)"
64,26,C16 x C4,1,16,16,8,25,3,2,1,1,True,52,M1(F2),"(15, 19, 20)"
64,26,C16 x C4,1,16,8,16,25,3,2,1,1,True,52,M1(F2),"(15, 20, 24)"
64,26,C16 x C4,1,16,16,4,21,3,1,2,2,True,42,M1(F2),"(9, 20, 24)"
64,26,C16 x C4,1,4,16,16,21,3,1,2,2,True,42,M1(F2),"(7, 19, 20)"
64,26,C16 x C4,1,8,16,16,25,3,2,1,1,True,52,M1(F2),"(15, 20, 24)"
64,27,C16 : C4,1,16,4,16,21,3,1,2,1,True,39,M1(F2),"(7, 17, 19)"
64,27,C16 : C4,1,16,16,8,25,3,2,1,0,True,52,M1(F2),"(13, 17, 19)"
64,27,C16 : C4,1,16,8,16,25,3,2,1,0,True,52,M1(F2),"(13, 18, 19)"
64,27,C16 : C4,1,16,16,4,21,3,1,2,1,True,39,M1(F2),"(8, 18, 19)"
64,27,C16 : C4,1,4,16,16,21,3,1,2,1,True,39,M1(F2),"(7, 17, 19)"
64,27,C16 : C4,1,8,16,16,25,3,2,1,0,True,52,M1(F2),"(13, 18, 19)"
64,28,C16 : C4,0,16,4,16,21,2,1,1,1,True,35,M1(F2),"(6, 13, 17)"
64,28,C16 : C4,0,16,16,8,25,2,2,0,0,True,50,M1(F2),"(11, 13, 17)"
64,28,C16 : C4,0,16,8,16,25,2,2,0,0,True,50,M1(F2),"(11, 13, 18)"
64,28,C16 : C4,0,16,4,16,21,2,1,1,1,True,35,M1(F2),"(6, 13, 18)"
64,28,C16 : C4,0,16,16,4,21,2,1,1,1,True,35,M1(F2),"(6, 13, 18)"
64,28,C16 : C4,0,16,16,8,25,2,2,0,0,True,50,M1(F2),"(11, 13, 18)"
64,28,C16 : C4,0,16,8,16,25,2,2,0,0,True,50,M1(F2),"(11, 13, 17)"
64,28,C16 : C4,0,16,16,4,21,2,1,1,1,True,35,M1(F2),"(6, 13, 17)"
64,28,C16 : C4,0,4,16,16,21,2,1,1,1,True,35,M1(F2),"(6, 13, 17)"
64,28,C16 : C4,0,4,16,16,21,2,1,1,1,True,35,M1(F2),"(6, 14, 17)"
64,28,C16 : C4,0,8,16,16,25,2,2,0,0,True,50,M1(F2),"(11, 13, 18)"
64,28,C16 : C4,0,8,16,16,25,2,2,0,0,True,50,M1(F2),"(11, 13, 17)"
64,29,(C16 x C2) : C2,2,16,2,16,13,4,2,2,2,True,22,M1(F2),"(4, 24, 28)"
64,29,(C16 x C2) : C2,2,16,16,8,25,4,3,1,1,True,54,M1(F2),"(20, 24, 28)"
64,29,(C16 x C2) : C2,2,16,8,16,25,4,3,1,1,True,54,M1(F2),"(20, 24, 28)"
64,29,(C16 x C2) : C2,2,16,4,16,21,4,3,1,1,True,44,M1(F2),"(13, 24, 28)"
64,29,(C16 x C2) : C2,2,16,16,4,21,4,3,1,1,True,44,M1(F2),"(13, 24, 28)"
64,29,(C16 x C2) : C2,2,16,16,8,25,4,3,1,1,True,54,M1(F2),"(20, 24, 28)"
64,29,(C16 x C2) : C2,2,16,8,16,25,4,3,1,1,True,54,M1(F2),"(20, 24, 28)"
64,29,(C16 x C2) : C2,2,16,16,2,13,4,2,2,2,True,22,M1(F2),"(5, 24, 28)"
